CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
3282288358,01/01/2020,03/31/2020,02/24/2020,FRIENDS OF MICHELE SMITH,500.00,13881,CURT,BAILEY,05/06/2020
2474515153,07/01/2020,09/30/2020,09/02/2020,SUSAN SADLOWSKI GARZA,300.00,4155,THOMAS,MURPHY,10/20/2020
1412531087,01/01/2020,03/31/2020,01/19/2020,MIKE RODRIGUEZ,500.00,13761,MICHAEL,AXELROD,09/18/2020
3713030429,04/01/2020,06/30/2020,05/07/2020,25TH WARD FAMILY EMERGENCY FUND,100.00,24002,JUAN,CALAHORRANO,07/19/2020
3896656391,04/01/2020,06/30/2020,05/18/2020,ALDERMAN BRYON SIGCHO-LOPEZ,0.00,24700,PAUL,LUU,07/16/2020
3543208271,01/01/2020,03/31/2020,02/10/2020,FRIENDS OF GILBERT VILLEGAS,1500.00,4254,ARNOLD,HARRIS,05/11/2020
2503461481,07/01/2020,09/30/2020,09/28/2020,FRIENDS OF SAMANTHA NUGENT,500.00,3740,MICHAEL,KASPER,10/14/2020
3618988158,01/01/2020,03/31/2020,02/25/2020,FRIENDS OF VILLEGAS,500.00,3836,JOHN,DOERRER,10/05/2020
1041056655,07/01/2020,09/30/2020,09/01/2020,"CITIZENS FOR ALDERMAN MICHAEL SCOTT, JR.",500.00,9621,MICHAEL,EZGUR,10/19/2020
1077137897,07/01/2020,09/30/2020,08/19/2020,CITZENS TO ELECT DAVID MOORE,250.00,24803,AMY,BARRY,10/19/2020
826344144,07/01/2020,09/30/2020,10/01/2020,0,0.00,3734,MARILYN,KATZ,10/09/2020
2322711785,07/01/2020,09/30/2020,09/28/2020,CITIZENS FOR REILLY,500.00,3740,MICHAEL,KASPER,10/14/2020
254067534,04/01/2020,06/30/2020,06/30/2020,N/A,0.00,3820,MORGAN,BASSEY,07/08/2020
3854306576,01/01/2020,03/31/2020,02/06/2020,MELISSA FOR CHICAGO,300.00,3912,TERRY,GABINSKI,05/27/2020
2478019375,07/01/2020,09/30/2020,07/25/2020,CITIZENS FOR ALDERMAN MICHAEL SCOTT JR.,500.00,3845,ROLANDO,ACOSTA,10/26/2020
2745854106,07/01/2020,09/30/2020,08/17/2020,31ST WARD DEMOCRATS,250.00,4162,MARY,MINAGHAN DBA MKM SERVICES,10/15/2020
3482816289,07/01/2020,09/30/2020,07/30/2020,ALD. MICHAEL RODRIGUEZ,250.00,4155,THOMAS,MURPHY,10/20/2020
1925422761,07/01/2020,09/30/2020,08/03/2020,FRIENDS OF ANTHONY NAPOLITANO,600.00,13202,TYLER,MANIC,10/19/2020
2571805423,01/01/2020,03/31/2020,03/16/2020,NEIGHBORS FOR ANDRE VAZQUEZ,500.00,3845,ROLANDO,ACOSTA,10/19/2020
495197944,01/01/2020,03/31/2020,01/01/2020,N/A,0.00,4089,JAMES,RICE,03/30/2020
1670493540,01/01/2020,03/31/2020,02/25/2020,CITIZENS FOR REBROYRAS,1000.00,3836,JOHN,DOERRER,10/05/2020
1490690081,01/01/2020,03/31/2020,03/12/2020,FRIENDS OF ALDERMAN GIL VILLEGAS,1000.00,4082,THOMAS,LIVINGSTON,04/17/2020
3361437309,07/01/2020,09/30/2020,08/22/2020,34TH WARD DEMOCRATIC ORGANIZATION,100.00,11381,KATHY,BROWN,10/19/2020
855914713,07/01/2020,09/30/2020,09/24/0020,MICHAEL RODRIGUEZ,250.00,18121,PETER,SKOSEY,10/01/2020
645359517,04/01/2020,06/30/2020,04/21/2020,CITIZENS TO ELECT FELIX CARDONA JR.,250.00,23861,MATTHEW,GLAVIN,07/17/2020
3138951508,07/01/2020,09/30/2020,09/30/2020,N/A,0.00,15683,KEVIN,SCHUYLER,09/30/2020
2719591891,01/01/2020,03/31/2020,02/25/2020,CITIZENS FOR WAGUESPACK,500.00,3836,JOHN,DOERRER,10/05/2020
2968115710,07/01/2020,09/30/2020,08/27/2020,JEANETTE B. TAYLOR,20.00,3773,ERICA,BLAND-DUROSINMI,10/12/2020
3138951508,07/01/2020,09/30/2020,09/30/2020,N/A,0.00,23523,CURTIS,HARRIS,09/30/2020
498372841,01/01/2020,03/31/2020,02/09/2020,FRIENDS OF MATT MARTIN,10.00,24723,JESSE,KIBBEY,10/20/2020
1001161115,07/01/2020,09/30/2020,08/25/2020,VILLEGAS FOR COMMITTEEPERSON,500.00,24884,JOSEPH,MOORE,11/01/2020
390373587,07/01/2020,09/30/2020,09/28/2020,FRIENDS OF ANNA VALENCIA,500.00,3740,MICHAEL,KASPER,10/14/2020
2283327175,07/01/2020,09/30/2020,08/24/2020,GILBERT VILLEGAS,500.00,19621,JOHN,HARTMAN,10/12/2020
892256722,07/01/2020,09/30/2020,07/22/2020,CITIZENS FOR ERVIN,500.00,4254,ARNOLD,HARRIS,10/08/2020
4089806183,01/01/2020,03/31/2020,01/23/2020,ALDERMAN GILBERT VILLEGAS,1000.00,15721,AL,RONAN,05/18/2020
1251378419,07/01/2020,09/30/2020,08/12/2020,ALDERMAN BRYON SIGCHO-LOPEZ,0.00,24700,PAUL,LUU,10/28/2020
3835789729,01/01/2020,03/31/2020,03/09/2020,FRIENDS OF MATT MARTIN,10.00,24723,JESSE,KIBBEY,09/30/2020
138500935,07/01/2020,09/30/2020,09/22/2020,FRIENDS OF KARI STEELE,200.00,23928,JAMES,SHEAHAN,09/30/2020
1343444534,07/01/2020,09/30/2020,08/05/2020,MELISSA CONYEARS-ERVIN FOR CHICAGO,250.00,4155,THOMAS,MURPHY,10/20/2020
1703789748,07/01/2020,09/30/2020,07/20/2020,"CITIZENS FOR MICHAEL SCOTT, JR.",1000.00,17201,THOMAS,RAINES,10/19/2020
3588485865,04/01/2020,06/30/2020,06/29/2020,N/A,0.00,15683,KEVIN,SCHUYLER,06/29/2020
3588485865,04/01/2020,06/30/2020,06/29/2020,N/A,0.00,4089,JAMES,RICE,06/29/2020
2527472586,07/01/2020,09/30/2020,09/28/2020,"FRIENDS OF WALTER BURNETT, JR.",1000.00,3740,MICHAEL,KASPER,10/14/2020
1638407932,01/01/2020,03/31/2020,01/03/2020,CITIZENS FOR DAN PATLAK,750.00,18001,ALAN,LEV,04/13/2020
3215161461,07/01/2020,09/30/2020,08/31/2020,37TH WARD DEMOCRATIC PARTY,500.00,3989,WILLIAM,GRIFFIN,10/09/2020
3205510194,07/01/2020,09/30/2020,09/25/2020,FRIENDS FOR ANNA VALENCIA,250.00,20343,MICHAEL,RUEMMLER,10/19/2020
477348609,07/01/2020,09/30/2020,09/09/2020,SENATOR DICK DURBIN,500.00,24766,ADRIENNE,JONES,10/19/2020
2308767344,04/01/2020,06/30/2020,06/30/2020,NO ONE,0.00,4125,KAREEM,MUSAWWIR,06/30/2020
536291351,07/01/2020,09/30/2020,09/28/2020,ROD SAWYER,500.00,13761,MICHAEL,AXELROD,10/19/2020
1838514067,04/01/2020,06/30/2020,01/01/2020,DNA,0.00,22642,PAUL,MORRIS,06/01/2020
1738575521,01/01/2020,03/31/2020,01/22/2020,ALD. MICHAEL RODRIGUEZ,500.00,23826,MATTHEW,NUGEN,04/16/2020
412434903,07/01/2020,09/30/2020,09/14/2020,DEBRA SILVERSTEIN,150.00,4155,THOMAS,MURPHY,10/20/2020
3249684857,07/01/2020,09/30/2020,09/26/2020,FRIENDS OF SILVERMAN,500.00,3836,JOHN,DOERRER,10/05/2020
3989663193,04/01/2020,06/30/2020,05/21/2020,40TH WARD DEMS,40.00,3985,PAUL,ROSENFELD,07/20/2020
148330907,07/01/2020,09/30/2020,09/14/2020,CITIZENS FOR TOM TUNNEY,50.00,4068,DONNA,PUGH,10/21/2020
1460485953,07/01/2020,09/30/2020,09/16/2020,FRIENDS OF KARI STEELE,200.00,24145,TOM,GRAY,10/12/2020
1984474800,01/01/2020,03/31/2020,01/24/2020,DAVID BONOMA FOR JUDGE,500.00,3894,JERRY,MICKELSON,04/10/2020
2070649971,01/01/2020,03/31/2020,02/06/2020,MELISSA FOR CHICAGO!,500.00,9621,MICHAEL,EZGUR,10/19/2020
3560296924,01/01/2020,03/31/2020,03/06/2020,FRIENDS OF CARRIE AUSTIN,250.00,11381,KATHY,BROWN,06/01/2020
3588485865,04/01/2020,06/30/2020,06/29/2020,N/A,0.00,23523,CURTIS,HARRIS,06/29/2020
1215451413,01/01/2020,03/31/2020,02/19/2020,CITIZENSE FOR BRENDAN REILLY,1500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,04/17/2020
4099170915,01/01/2020,03/31/2020,05/25/2020,NOT APPLICABLE,0.00,24621,BRANDON,MCGHEE,05/26/2020
2482960337,07/01/2020,09/30/2020,09/29/2020,FRIENDS OF SAMANTHA NUGENT,500.00,4239,KEVIN,WOLFBERG,10/19/2020
3928845991,01/01/2020,03/31/2020,02/04/2020,CITIZENS FOR MALDONADO,250.00,4193,JOHN,DUNN,06/02/2020
3124093773,07/01/2020,09/30/2020,09/28/2020,CITIZENS FOR TUNNEY,500.00,3740,MICHAEL,KASPER,10/14/2020
1703228403,07/01/2020,09/30/2020,07/25/2020,VILLEGAS FOR COMMITTEEPERSON,500.00,3845,ROLANDO,ACOSTA,10/26/2020
676900656,01/01/2020,03/31/2020,02/25/2020,CITIZENS FOR REBOYRAS,250.00,4116,JEROME,SCHAIN,05/29/2020
2247652594,07/01/2020,09/30/2020,09/02/2020,ANDRE VASQUEZ,100.00,4155,THOMAS,MURPHY,10/20/2020
3412300940,07/01/2020,09/30/2020,07/22/2020,FRIENDS OF SAMANTHAT NUGENT,500.00,4254,ARNOLD,HARRIS,10/08/2020
3588485865,04/01/2020,06/30/2020,06/29/2020,N/A,0.00,15682,TIMOTHY,BARBERA,06/29/2020
343516176,07/01/2020,09/30/2020,07/07/2020,FRIENDS OF MICHELE SMITH,500.00,9621,MICHAEL,EZGUR,10/19/2020
713746858,01/01/2020,03/31/2020,01/15/2020,NEIGHBORS FOR DANIEL LASPATA,500.00,18001,ALAN,LEV,04/13/2020
2846946470,07/01/2020,09/30/2020,10/08/2020,N/A,0.00,24501,TONY,DEITCH,10/09/2020
713746858,01/01/2020,03/31/2020,01/15/2020,NEIGHBORS FOR DANIEL LASPATA,500.00,17962,DAVID,RUTTENBERG,04/14/2020
3541360606,04/01/2020,06/30/2020,06/30/2020,NONE,0.00,3979,JOHN,SUZUKI,07/10/2020
3248284682,01/01/2020,03/31/2020,03/31/2020,NO ONE,0.00,4125,KAREEM,MUSAWWIR,05/14/2020
2187599427,01/01/2020,03/31/2020,02/16/2020,GIL VILLEGAS,1000.00,13761,MICHAEL,AXELROD,09/18/2020
976546148,01/01/2020,03/31/2020,02/14/2020,ALDERMAN SCOTT WAGUESPAK,250.00,4094,DANIELLE,CASSEL,05/18/2020
1520973755,07/01/2020,09/30/2020,09/15/2020,CITIZENS FOR TUNNEY,1000.00,24927,CHRISTOPHER,JESSUP,10/19/2020
2804408016,07/01/2020,09/30/2020,07/07/2020,CITIZENS FOR ALDERMAN MICHAEL SCOTT JR.,250.00,13202,TYLER,MANIC,10/19/2020
912142848,01/01/2020,03/31/2020,02/26/2020,11TH WARD DEMOCRATIC CAMPAIGN COMMITTEE,150.00,3857,ROBERT,REPEL,04/04/2020
3825692591,01/01/2020,03/31/2020,03/09/2020,CITIZENS FOR ARIEL E REBOYRAS,500.00,3985,PAUL,ROSENFELD,06/15/2020
2158526175,07/01/2020,09/30/2020,09/29/2020,FRIENDS OF WALTER BURNETT,500.00,13202,TYLER,MANIC,10/19/2020
3567388757,07/01/2020,09/30/2020,09/01/2020,EMMA MITTS,250.00,4155,THOMAS,MURPHY,10/20/2020
495197944,01/01/2020,03/31/2020,01/01/2020,N/A,0.00,15841,LISA-SHERI,TORRENCE,03/30/2020
3541360606,04/01/2020,06/30/2020,06/30/2020,NONE,0.00,24822,GUY,MEDAGLIA,07/22/2020
4272654589,01/01/2020,03/31/2020,03/27/2020,FRIENDS OF BURNETT,500.00,3836,JOHN,DOERRER,10/05/2020
1492230073,07/01/2020,09/30/2020,07/13/2020,DONATE TO RODERICK T. SAWYER,100.00,4155,THOMAS,MURPHY,10/20/2020
2435312005,01/01/2020,03/31/2020,03/04/2020,MELISSA FOR CHICAGO,500.00,4193,JOHN,DUNN,06/02/2020
1789123325,07/01/2020,09/30/2020,09/28/2020,HOPKINS FOR CHICAGO,500.00,3740,MICHAEL,KASPER,10/14/2020
4202554926,07/01/2020,09/30/2020,09/29/2020,CITIZENS FOR TUNNEY,500.00,13202,TYLER,MANIC,10/19/2020
3732277118,07/01/2020,09/30/2020,08/24/2020,GILBERT VILLEGAS,1000.00,19561,DAVID,GUPTA,10/12/2020
1570912489,01/01/2020,03/31/2020,03/06/2020,FRIENDS OF CARRIE AUSTIN,1000.00,4162,MARY,MINAGHAN DBA MKM SERVICES,04/17/2020
1181337874,01/01/2020,03/31/2020,03/12/2020,FRIENDS OF MATT O'SHEA,1000.00,24803,AMY,BARRY,07/10/2020
3725720964,07/01/2020,09/30/2020,08/18/2020,MELISSA FOR CHICAGO,250.00,9621,MICHAEL,EZGUR,10/19/2020
3138951508,07/01/2020,09/30/2020,09/30/2020,N/A,0.00,4089,JAMES,RICE,09/30/2020
1652732244,01/01/2020,03/31/2020,03/31/2020,NONE,0.00,3979,JOHN,SUZUKI,04/14/2020
1731487177,01/01/2020,03/31/2020,03/06/2020,CITIZENS FOR WAGUESPACK,500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,04/17/2020
2893584018,01/01/2020,03/31/2020,02/24/2020,FRIENDS OF MICHELLE SMITH,1000.00,17201,THOMAS,RAINES,10/19/2020
2530689086,04/01/2020,06/30/2020,01/01/2020,N/A,0.00,24501,TONY,DEITCH,07/10/2020
3510085161,01/01/2020,03/31/2020,03/06/2020,5TH WARD DEMOCRATIC ORGANIZATION,100.00,24766,ADRIENNE,JONES,05/27/2020
1320417642,01/01/2020,03/31/2020,01/01/2020,DNA,0.00,22642,PAUL,MORRIS,06/01/2020
3257725667,01/01/2020,03/31/2020,03/05/2020,FRIENDS OF GEORGE CARDENAS,500.00,13202,TYLER,MANIC,10/19/2020
1384054649,01/01/2020,03/31/2020,01/27/2020,LESLIE HAIRSTON,200.00,13761,MICHAEL,AXELROD,09/18/2020
2929873395,07/01/2020,09/30/2020,09/14/2020,CHICAGO LATINO CAUCUS FOUNDATION,102.50,4068,DONNA,PUGH,10/21/2020
1039273775,01/01/2020,03/31/2020,01/08/2020,FRIENDS OF RODERICK T. SAWYER,1000.00,18961,RODNEY,ZECH,03/30/2020
2832077735,01/01/2020,03/31/2020,01/21/2020,KRISTINE SCHANBACHER FOR CONGRESS,100.00,4068,DONNA,PUGH,10/21/2020
3588485865,04/01/2020,06/30/2020,06/29/2020,N/A,0.00,15841,LISA-SHERI,TORRENCE,06/29/2020
3939601386,01/01/2020,03/31/2020,02/25/2020,CITIZENS FOR REBOYRAS,1000.00,3845,ROLANDO,ACOSTA,10/19/2020
1408178870,07/01/2020,09/30/2020,07/13/2020,FRIENDS OF MATT MARTIN,10.00,24723,JESSE,KIBBEY,10/20/2020
3541360606,04/01/2020,06/30/2020,06/30/2020,NONE,0.00,24825,BOB,ENKEMA,07/07/2020
2893584018,01/01/2020,03/31/2020,02/24/2020,FRIENDS OF MICHELLE SMITH,1000.00,18461,JOHN,D'ALESSANDRO,07/20/2020
2865310634,01/01/2020,03/31/2020,03/31/2020,N/A,0.00,3820,MORGAN,BASSEY,04/02/2020
495197944,01/01/2020,03/31/2020,01/01/2020,N/A,0.00,15683,KEVIN,SCHUYLER,03/30/2020
3865612841,07/01/2020,09/30/2020,08/11/2020,SAMANTHA NUGENT,150.00,4155,THOMAS,MURPHY,10/20/2020
2156833657,01/01/2020,03/31/2020,02/06/2020,GEORGE CADENAS,250.00,13761,MICHAEL,AXELROD,09/18/2020
1432600308,01/01/2020,03/31/2020,02/24/2020,FRIENDS OF CARRIE AUSTIN,250.00,5701,PAUL,WILLIAMS,04/17/2020
2287369537,07/01/2020,09/30/2020,09/28/2020,FRIENDS OF MATT O'SHEA,1000.00,3740,MICHAEL,KASPER,10/14/2020
1610812594,01/01/2020,03/31/2020,03/06/2020,5TH WARD DEMOCRATIC ORGANIZATION,300.00,5701,PAUL,WILLIAMS,04/17/2020
4109455571,01/01/2020,03/31/2020,01/15/2020,ALD. DAIVD LASPATA,250.00,18181,JOHN,DALEY,05/28/2020
1106952060,01/01/2020,03/31/2020,03/09/2020,ALDERMAN GILBERT VILLEGAS,250.00,23121,MAREN,RONAN,05/18/2020
1097549433,07/01/2020,09/30/2020,09/26/2020,CITIZENS FOR ERVIN,500.00,3836,JOHN,DOERRER,10/05/2020
2135687521,01/01/2020,03/31/2020,01/22/2020,MICHAEL RODRIGUEZ,200.00,3893,OLIVIA,PANTOJA,05/18/2020
3958904635,01/01/2020,03/31/2020,02/20/2020,ALDERMAN SCOTT WAGUESPACK,500.00,15721,AL,RONAN,05/18/2020
1764766427,01/01/2020,03/31/2020,01/09/2020,KRISTINE SCHANBACHER FOR CONGRESS,100.00,4068,DONNA,PUGH,10/21/2020
3486239895,07/01/2020,09/30/2020,09/28/2020,CITIZENS FOR CONYEARS-ERVIN,500.00,3740,MICHAEL,KASPER,10/14/2020
1245920026,07/01/2020,09/30/2020,08/07/2020,NEIGHBORS FOR ANDRE (VAZQUEZ),500.00,4193,JOHN,DUNN,10/20/2020
3873617856,01/01/2020,03/31/2020,03/13/2020,NEIGHBORS FOR DANIEL LA SPATA,250.00,3985,PAUL,ROSENFELD,06/15/2020
891785334,01/01/2020,03/31/2020,01/18/2020,15TH WARD REGULAR DEMOCRATIC ORGANIZATION,500.00,3845,ROLANDO,ACOSTA,10/19/2020
21112479,07/01/2020,09/30/2020,08/20/2020,ALDERMAN LESLIE HAIRSTON OF THE 5TH WARD,500.00,5701,PAUL,WILLIAMS,10/10/2020
3719543460,07/01/2020,09/30/2020,09/28/2020,CITIZENS FOR ERVIN,500.00,3740,MICHAEL,KASPER,10/14/2020
308326132,01/01/2020,03/31/2020,01/17/2020,NEIGHBORS FOR LASPATA,250.00,3845,ROLANDO,ACOSTA,10/19/2020
415504338,07/01/2020,09/30/2020,09/04/2020,MARIA HADDEN,1000.00,22861,LEO,SMITH,10/16/2020
437710161,01/01/2020,03/31/2020,02/11/2020,CITIZENS FOR ALDERMAN REILLY,500.00,9621,MICHAEL,EZGUR,10/19/2020
2328566543,07/01/2020,09/30/2020,08/26/2020,CITIZENS FOR SCOTT,250.00,3836,JOHN,DOERRER,10/05/2020
1461677729,07/01/2020,09/30/2020,07/22/2020,FRIENDS OF SAMANTHA NUGENT,500.00,4254,ARNOLD,HARRIS,10/08/2020
714783914,07/01/2020,09/30/2020,09/21/2020,FRIENDS OF LESLIE HAIRSTON,300.00,3912,TERRY,GABINSKI,10/22/2020
111148668,07/01/2020,09/30/2020,09/28/2020,FRIENDS OF HOWARD B. BROOKINS JR.,500.00,3740,MICHAEL,KASPER,10/14/2020
2081862083,01/01/2020,03/31/2020,02/28/2020,CITIZENS FOR BRIDGET DEGNAN,500.00,4116,JEROME,SCHAIN,05/29/2020
3091514872,07/01/2020,09/30/2020,08/08/2020,MIKE RODRIGUEZ,250.00,13761,MICHAEL,AXELROD,10/19/2020
1419493962,01/01/2020,03/31/2020,03/18/2020,CITIZENS OF REILLY,1000.00,4180,ROBERT,GAMRATH,07/24/2020
3261154946,01/01/2020,03/31/2020,03/10/2020,CITIZENS FOR DAN PATLAK,750.00,17962,DAVID,RUTTENBERG,04/14/2020
3011146994,07/01/2020,09/30/2020,09/30/2020,CITIZENS FOR TUNNEY,500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,10/15/2020
712806834,07/01/2020,09/30/2020,09/01/2020,MARIA HADDEN,49.00,18782,JENNIFER,WALLING,10/01/2020
495197944,01/01/2020,03/31/2020,01/01/2020,N/A,0.00,23523,CURTIS,HARRIS,03/30/2020
2091280566,07/01/2020,09/30/2020,09/24/2020,STEPHANIE COLEMAN,500.00,13761,MICHAEL,AXELROD,10/19/2020
2289456834,07/01/2020,09/30/2020,08/13/0020,MELISSA CONYEARS-ERVIN,50.00,4068,DONNA,PUGH,10/21/2020
1534568122,07/01/2020,09/30/2020,09/02/2020,NEW 37TH WARD DEMOCRATIC ORG.,250.00,4155,THOMAS,MURPHY,10/20/2020
2837213520,07/01/2020,09/30/2020,09/26/2020,JEANETTE B.TAYLOR,20.00,3773,ERICA,BLAND-DUROSINMI,10/12/2020
2432596461,01/01/2020,03/31/2020,01/20/2020,MELISSA FOR CHICAGO,500.00,3836,JOHN,DOERRER,10/05/2020
2211488514,07/01/2020,09/30/2020,09/07/2020,EMMA MITTS,250.00,17721,GREGORY,STEADMAN,09/30/2020
4035417257,07/01/2020,09/30/2020,08/13/2020,VILLEGAS FOR COMMITTEEPERSON,250.00,16542,ANTHONY,BRUNO,10/12/2020
45843705,04/01/2020,06/30/2020,06/30/2020,DNA,0.00,22642,PAUL,MORRIS,07/19/2020
3035789630,01/01/2020,03/31/2020,02/11/2020,FRIENDS OF GILBERT VILLEGAS,250.00,16542,ANTHONY,BRUNO,05/29/2020
319919432,01/01/2020,03/31/2020,01/27/2020,DAVID BONOMA FOR JUDGE,500.00,3894,JERRY,MICKELSON,04/10/2020
1277309104,07/01/2020,09/30/2020,08/10/2020,FRIENDS OF MATT MARTIN,10.00,24723,JESSE,KIBBEY,10/20/2020
1193083007,07/01/2020,09/30/2020,09/23/2020,CHICAGO LATINO CAUCUS FOUNDATION,1500.00,4254,ARNOLD,HARRIS,10/08/2020
3138951508,07/01/2020,09/30/2020,09/30/2020,N/A,0.00,15841,LISA-SHERI,TORRENCE,09/30/2020
3138951508,07/01/2020,09/30/2020,09/30/2020,N/A,0.00,3820,MORGAN,BASSEY,10/02/2020
4008750462,01/01/2020,03/31/2020,01/20/2020,FRIENDS OF MIKE RODRIGUEZ,500.00,3836,JOHN,DOERRER,10/05/2020
495197944,01/01/2020,03/31/2020,01/01/2020,N/A,0.00,24501,TONY,DEITCH,03/30/2020
2803701804,01/01/2020,03/31/2020,01/23/2020,GIL VILLEGAS,500.00,18121,PETER,SKOSEY,04/02/2020
3138951508,07/01/2020,09/30/2020,09/30/2020,N/A,0.00,15682,TIMOTHY,BARBERA,09/30/2020
88208560,07/01/2020,09/30/2020,09/09/2020,FRIENDS OF MATT MARTIN,10.00,24723,JESSE,KIBBEY,10/20/2020
2964936072,07/01/2020,09/30/2020,09/28/2020,FRIENDS OF GILBERT VILLEGAS FOR ALDERMAN,1000.00,3740,MICHAEL,KASPER,10/14/2020
1325353774,07/01/2020,09/30/2020,10/20/2020,NONE,0.00,24825,BOB,ENKEMA,10/20/2020
3517743108,01/01/2020,03/31/2020,02/24/2020,MELISSA FOR CHICAGO,1500.00,17201,THOMAS,RAINES,10/19/2020
495197944,01/01/2020,03/31/2020,01/01/2020,N/A,0.00,15682,TIMOTHY,BARBERA,03/30/2020
2418218509,04/01/2020,06/30/2020,04/21/2020,"CITIZENS TO ELECT FELIX CARDONA, JR.",250.00,4193,JOHN,DUNN,07/20/2020
60634753,01/01/2020,03/31/2020,01/21/2020,NEIGHBORS FOR DANIEL LA SPATA,250.00,4193,JOHN,DUNN,06/02/2020
3256085992,07/01/2020,09/30/2020,07/30/2020,FRIENDS OF SAMANTHA NUGENT,250.00,24803,AMY,BARRY,10/19/2020
1058058148,01/01/2020,03/31/2020,01/28/2020,MELISSA CONYEARS ERVIN,500.00,4161,JEANETTE,SUBLETT,05/07/2020
773792732,04/01/2020,06/30/2020,06/22/2020,FRIENDS OF TALIAFERRO,250.00,3836,JOHN,DOERRER,10/05/2020
1875718181,01/01/2020,03/31/2020,02/26/2020,ALD. DAVID MOORE,250.00,23826,MATTHEW,NUGEN,04/16/2020
2678598430,07/01/2020,09/30/2020,08/04/2020,FRIENDS OF SOPHIA KING,500.00,3845,ROLANDO,ACOSTA,10/26/2020
468754792,07/01/2020,09/30/2020,07/28/2020,12TH WARD DEMOCRATS,250.00,23826,MATTHEW,NUGEN,10/20/2020
642188500,01/01/2020,03/31/2020,03/05/2020,ALD. GEORGE CARDENAS,500.00,23826,MATTHEW,NUGEN,04/16/2020
2847531235,07/01/2020,09/30/2020,09/02/2020,MARIA HADDED,250.00,24063,ALEXANDRA,SIMS,11/17/2020
2637579065,04/01/2020,06/30/2020,08/24/2020,MARIA HADDEN,250.00,24063,ALEXANDRA,SIMS,11/30/2020
3126710075,07/01/2012,09/30/2012,08/20/2012,CITIZENS FOR MUNOZ,1000.00,6181,YAFAWN,SMITH,11/07/2012
997687494,01/01/2016,03/31/2016,01/28/2016,DEMOCRATIC PARTY OF THE 49TH WARD,1500.00,4254,ARNOLD,HARRIS,04/19/2016
2205327984,10/01/2012,12/31/2012,10/30/2012,8TH WARD REGULAR DEMOCRATIC ORGANIZATION,500.00,6181,YAFAWN,SMITH,01/23/2013
1772781085,10/01/2019,12/31/2019,11/07/2019,CHRIS TALIAFERRO,250.00,18181,JOHN,DALEY,01/20/2020
3074589131,04/01/2016,06/30/2016,05/23/2016,ALD HOPKINS,500.00,3912,TERRY,GABINSKI,01/30/2017
3660592736,04/01/2016,06/30/2016,05/13/2016,HOPKINS FOR CHICAGO,250.00,6961,SARAH,CALDER,07/18/2016
4058690799,01/01/2016,03/31/2016,03/10/2016,CITIZENS FOR EMMA MITTS,250.00,4162,MARY,MINAGHAN DBA MKM SERVICES,07/19/2016
3478551827,04/01/2013,06/30/2013,06/06/2013,ALDERMAN MIKE ZALEWSKI,500.00,3930,DAVID,DRING,09/24/2013
3005228508,10/01/2019,12/31/2019,12/06/2019,GEORGE CADENAS,250.00,13761,MICHAEL,AXELROD,12/19/2019
2995321387,10/01/2012,12/31/2012,10/23/2012,FRIENDS OF PATRICK OCONNOR,500.00,3912,TERRY,GABINSKI,02/04/2013
156699797,01/01/2018,03/31/2018,03/31/2018,NONE,0.00,3979,JOHN,SUZUKI,04/05/2018
47603776,01/01/2012,06/30/2012,02/13/2012,FRIENDS OF WALTER BURNETT JR.,450.00,4160,EDWARD,KUS,09/27/2012
2944942500,10/01/2018,12/31/2018,11/27/2018,GILBERT VILLEGAS (FROM MY FRIENDS OF LUIS ARROYO COMMITTEE TO PAY MY SHARE OF COSTS FOR A SHREDDING EVENT WE CO-SPONSORED),485.83,18801,LUIS,ARROYO,01/24/2019
3141628376,10/01/2019,12/31/2019,12/29/2019,NONE,0.00,3979,JOHN,SUZUKI,12/29/2019
1387496856,01/01/2019,03/31/2019,03/08/2019,CITIZENS FOR ARIEL REBOYAS,400.00,3912,TERRY,GABINSKI,07/28/2019
1542218909,01/01/2014,03/31/2014,02/18/2014,FRIENDS OF ALDERMAN FIORETTI,250.00,7402,DEAN,MARAGOS,04/14/2014
2406771731,10/01/2018,12/31/2018,12/20/2018,NEIGHBORS FOR HARRY OSTERMAN,250.00,22221,LUIS,ANDRADE,01/17/2019
3740840794,01/01/2016,03/31/2016,02/29/2016,FRIENDS OF TAILIAFERO,250.00,3836,JOHN,DOERRER,04/01/2016
1708975759,01/01/2012,06/30/2012,03/20/2012,CITIZENS FOR JOE MOORE,500.00,3989,WILLIAM,GRIFFIN,08/10/2012
1960728517,07/01/2017,09/30/2017,09/12/2017,CITIZENS FOR WAGUESPACK,500.00,17962,DAVID,RUTTENBERG,01/10/2018
3380888680,01/01/2015,03/31/2015,03/31/2015,HOPKINS FOR CHICAGO (ALD) (GENERAL CAMPAIGN CONTRIBUTION),500.00,4254,ARNOLD,HARRIS,04/14/2015
3518043745,07/01/2013,09/30/2013,09/30/2013,STEWART,0.00,5123,GARY,ENGLE,10/23/2013
